id;idUzytkownika;dataWstawienia;wartoscOceny
86928;73;05.11.2015;5
86929;20;11.03.2016;2
86930;106;28.05.2018;4
86931;4;01.01.2014;2
86932;3;04.11.2015;2
86933;38;27.05.2019;4
86934;0;01.11.2017;3
86935;120;01.07.2015;1
86936;103;01.09.2012;4
86937;56;01.11.2017;2
86938;9;02.11.2015;3
86939;83;01.07.2013;3
86940;43;27.05.2019;1
86941;113;06.10.2017;5
86942;68;04.11.2015;5
86943;112;01.03.2014;5
86944;36;17.01.2019;1
86945;40;12.11.2016;5
86946;85;01.07.2012;5
86947;26;01.11.2014;5
86948;67;01.09.2014;5
86949;40;01.07.2014;5
86950;21;01.07.2014;4
86951;73;14.08.2018;4
86952;57;01.01.2015;4
86953;58;01.03.2014;3
86954;64;16.07.2017;2
86955;9;05.04.2019;3
86956;96;01.11.2014;4
86957;63;01.09.2013;4
86958;6;23.12.2016;1
86959;129;22.06.2019;2
86960;75;01.05.2019;5
86961;48;01.05.2013;3
86962;26;25.04.2017;5
86963;48;01.06.2016;5
86964;39;23.06.2018;5
86965;81;01.05.2013;2
86966;111;01.07.2012;3
86967;85;01.07.2015;4
86968;70;22.12.2018;3
86969;65;05.06.2017;4
86970;7;01.09.2015;2
86971;92;26.11.2018;2
86972;69;12.11.2016;1
86973;47;01.09.2012;1
86974;69;18.01.2018;3
86975;23;25.04.2017;4
86976;24;23.06.2018;2
86977;44;25.04.2017;5
86978;102;01.11.2014;1
86979;38;01.07.2014;3
86980;100;20.12.2015;3
86981;16;31.10.2018;5
86982;124;05.11.2015;1
86983;64;02.10.2016;2
86984;105;01.03.2014;2
86985;22;05.04.2019;2
86986;117;01.05.2015;1
86987;127;06.10.2017;3
86988;9;01.01.2014;2
86989;129;01.01.2013;1
86990;2;14.08.2018;1
86991;88;01.11.2012;5
86992;46;01.09.2015;4
86993;13;19.07.2018;1
86994;86;28.05.2018;2
86995;76;20.12.2015;4
86996;7;22.08.2016;3
86997;54;02.10.2016;2
86998;11;11.03.2018;4
86999;110;01.05.2013;5
87000;129;01.05.2013;2
87001;95;12.02.2019;5
87002;70;15.03.2017;4
87003;78;01.05.2013;4
87004;72;27.11.2017;4
87005;22;01.09.2013;3
87006;118;26.08.2017;5
87007;69;26.11.2018;3
87008;117;10.03.2019;4
87009;5;12.11.2016;4
87010;84;22.12.2018;1
87011;30;30.01.2016;5
87012;126;27.11.2017;1
87013;3;05.06.2017;1
87014;0;17.01.2019;5
87015;63;12.02.2019;2
87016;83;05.06.2017;3
87017;62;09.09.2018;1
87018;76;06.10.2017;5
87019;33;01.09.2013;5
87020;18;31.10.2018;4
87021;78;05.04.2019;4
87022;51;01.06.2016;2
87023;65;03.11.2015;3
87024;103;01.11.2013;3
87025;59;01.06.2016;3
87026;118;01.09.2014;4
87027;114;27.11.2017;4
87028;77;14.08.2018;1
87029;69;01.05.2015;5
87030;11;01.11.2014;2
87031;94;05.06.2017;1
87032;93;01.03.2015;4
87033;85;23.06.2018;3
87034;34;23.12.2016;5
87035;15;01.03.2013;2
87036;17;01.01.2013;5
87037;41;01.09.2012;5
87038;54;01.01.2015;4
87039;69;01.07.2012;3
87040;121;01.03.2015;4
87041;83;01.01.2015;4
87042;127;16.07.2017;2
87043;8;01.11.2017;4
87044;73;01.07.2015;3
87045;7;07.11.2015;4
87046;33;26.11.2018;2
87047;38;01.11.2015;4
87048;106;01.05.2019;1
87049;22;27.11.2017;5
87050;69;22.08.2016;1
87051;60;01.07.2012;2
87052;71;01.09.2013;4
87053;98;01.05.2015;4
87054;86;01.03.2013;5
87055;85;28.05.2018;2
87056;23;15.03.2017;4
87057;24;01.09.2013;3
87058;112;22.08.2016;3
87059;15;23.12.2016;5
87060;82;11.03.2018;5
87061;127;01.09.2013;1
87062;122;25.04.2017;3
87063;111;01.07.2012;2
87064;24;01.03.2015;1
87065;87;01.03.2013;3
87066;68;16.07.2017;4
87067;88;05.11.2015;5
87068;18;01.03.2014;3
87069;28;22.08.2016;2
87070;6;30.01.2016;2
87071;71;28.05.2018;2
87072;30;06.04.2018;2
87073;22;01.07.2015;5
87074;120;02.10.2016;5
87075;15;22.08.2016;4
87076;80;01.11.2012;3
87077;20;01.07.2013;2
87078;97;10.03.2019;5
87079;6;22.06.2019;2
87080;8;11.03.2018;2
87081;52;04.11.2015;2
87082;115;01.03.2015;4
87083;14;05.10.2018;2
87084;57;30.01.2016;3
87085;57;14.08.2018;3
87086;80;05.11.2015;5
87087;59;01.03.2013;3
87088;19;01.06.2016;4
87089;47;06.11.2015;2
87090;98;01.03.2015;3
87091;94;26.08.2017;3
87092;42;01.07.2013;1
87093;55;05.11.2015;5
87094;101;01.01.2015;4
87095;125;20.12.2015;2
87096;52;23.06.2018;1
87097;97;26.11.2018;2
87098;14;01.07.2013;3
87099;109;30.01.2016;3
87100;91;02.11.2015;1
87101;99;31.10.2018;3
87102;78;10.03.2019;4
87103;110;13.02.2018;5
87104;16;01.09.2012;1
87105;35;01.07.2014;5
87106;127;30.01.2016;1
87107;55;08.11.2015;3
87108;47;03.11.2015;5
87109;60;19.07.2018;5
87110;65;01.11.2013;4
87111;1;01.11.2017;4
87112;35;05.06.2017;5
87113;96;01.01.2013;1
87114;34;12.07.2016;1
87115;107;01.09.2015;5
87116;112;01.09.2012;4
87117;95;01.09.2013;5
87118;88;05.11.2015;3
87119;25;23.06.2018;4
87120;88;27.05.2019;3
87121;34;01.09.2013;5
87122;12;28.05.2018;2
87123;36;04.11.2015;1
87124;30;06.11.2015;4
87125;22;01.07.2014;1
87126;12;11.03.2016;2
87127;40;11.03.2018;3
87128;114;06.10.2017;1
87129;24;02.05.2018;5
87130;23;23.12.2016;3
87131;72;13.02.2018;5
87132;12;14.08.2018;2
87133;108;23.12.2017;5
87134;8;18.01.2018;1
87135;122;22.06.2019;3
87136;56;22.08.2016;2
87137;56;02.02.2017;5
87138;64;13.02.2018;2
87139;93;03.11.2015;2
87140;5;01.11.2015;1
87141;62;03.11.2015;5
87142;85;06.11.2015;5
87143;20;01.07.2015;4
87144;72;01.05.2014;2
87145;10;13.02.2018;3
87146;63;01.07.2014;4
87147;29;11.03.2018;3
87148;3;09.11.2015;4
87149;106;21.04.2016;1
87150;115;09.09.2018;3
87151;111;01.05.2019;5
87152;74;31.10.2018;1
87153;71;27.11.2017;3
87154;30;01.01.2014;4
87155;44;05.11.2015;4
87156;101;22.06.2019;4
87157;119;19.07.2018;5
87158;24;01.03.2014;3
87159;74;01.11.2014;4
87160;30;01.09.2013;3
87161;42;11.03.2018;4
87162;43;04.11.2015;3
87163;123;09.09.2018;5
87164;86;23.12.2016;4
87165;20;01.05.2015;2
87166;31;27.11.2017;4
87167;65;01.05.2013;3
87168;45;23.06.2018;4
87169;31;05.10.2018;1
87170;65;27.05.2019;2
87171;80;12.11.2016;3
87172;85;12.02.2019;4
87173;61;20.12.2015;4
87174;95;01.11.2013;2
87175;67;01.05.2014;5
87176;20;06.11.2015;4
87177;109;25.04.2017;1
87178;11;06.04.2018;4
87179;113;01.09.2012;4
87180;120;09.11.2015;5
87181;84;05.06.2017;4
87182;62;30.01.2016;4
87183;103;26.08.2017;4
87184;0;27.05.2019;2
87185;123;03.11.2015;1
87186;50;05.10.2018;1
87187;22;23.06.2018;3
87188;125;01.05.2015;4
87189;15;21.04.2016;4
87190;32;01.03.2015;2
87191;76;11.03.2018;3
87192;4;02.10.2016;5
87193;128;26.11.2018;1
87194;98;01.01.2015;2
87195;115;22.08.2016;3
87196;113;23.12.2017;3
87197;20;04.11.2015;4
87198;106;05.04.2019;2
87199;10;02.02.2017;5
87200;93;01.11.2015;1
87201;85;06.10.2017;4
87202;51;31.10.2018;2
87203;125;01.09.2012;5
87204;21;01.11.2012;4
87205;47;01.05.2019;5
87206;72;05.04.2019;5
87207;49;19.07.2018;3
87208;13;01.09.2012;3
87209;104;07.11.2015;4
87210;62;01.11.2014;3
87211;56;18.01.2018;5
87212;18;02.05.2018;4
87213;8;09.11.2015;1
87214;12;01.11.2017;1
87215;52;09.09.2018;4
87216;18;02.11.2015;2
87217;94;02.05.2018;1
87218;83;01.07.2012;4
87219;126;25.04.2017;4
87220;113;04.11.2015;2
87221;33;01.03.2015;4
87222;26;28.05.2018;3
87223;117;25.04.2017;5
87224;31;06.11.2015;4
87225;44;01.05.2014;3
87226;7;30.01.2016;4
87227;41;18.01.2018;2
87228;83;05.04.2019;2
87229;4;19.07.2018;5
87230;36;01.07.2015;3
87231;109;01.07.2015;2
87232;52;12.11.2016;2
87233;41;22.08.2016;1
87234;119;19.07.2018;5
87235;55;01.11.2017;1
87236;109;14.08.2018;2
87237;24;12.02.2019;2
87238;33;05.04.2019;3
87239;123;14.08.2018;5
87240;28;14.08.2018;2
87241;47;01.11.2012;4
87242;61;01.11.2015;2
87243;98;20.12.2015;5
87244;41;01.05.2015;2
87245;100;05.10.2018;2
87246;107;01.11.2017;3
87247;89;12.11.2016;1
87248;40;01.03.2015;2
87249;73;01.03.2013;4
87250;48;16.07.2017;1
87251;41;01.01.2013;4
87252;38;26.08.2017;3
87253;20;11.03.2018;3
87254;22;06.10.2017;1
87255;55;05.10.2018;2
87256;21;04.11.2015;2
87257;125;08.11.2015;3
87258;50;12.11.2016;4
87259;99;01.09.2014;1
87260;105;22.08.2016;3
87261;56;23.06.2018;2
87262;0;01.03.2014;1
87263;19;01.05.2019;2
87264;16;23.06.2018;2
87265;113;05.10.2018;3
87266;109;01.11.2017;2
87267;43;01.09.2013;1
87268;51;12.11.2016;4
87269;93;30.01.2016;1
87270;84;25.04.2017;3
87271;54;15.03.2017;1
87272;119;01.09.2015;4
87273;15;25.04.2017;1
87274;98;25.04.2017;4
87275;15;01.03.2013;4
87276;75;01.03.2013;5
87277;68;07.11.2015;5
87278;115;01.11.2014;5
87279;30;26.11.2018;1
87280;54;05.11.2015;2
87281;31;02.05.2018;2
87282;118;01.05.2014;3
87283;92;01.03.2014;1
87284;105;17.01.2019;5
87285;39;01.03.2013;5
87286;33;30.01.2016;5
87287;93;15.03.2017;4
87288;15;13.02.2018;3
87289;85;23.06.2018;2
87290;15;06.11.2015;3
87291;120;04.11.2015;4
87292;106;01.03.2015;3
87293;117;31.10.2018;5
87294;74;09.09.2018;1
87295;80;05.10.2018;2
87296;60;01.01.2013;5
87297;25;25.04.2017;3
87298;59;01.05.2013;1
87299;36;12.11.2016;3
87300;56;03.11.2015;3
87301;14;14.08.2018;3
87302;102;17.01.2019;3
87303;80;01.09.2013;5
87304;107;05.04.2019;3
87305;13;12.11.2016;5
87306;123;13.02.2018;4
87307;80;12.02.2019;4
87308;4;22.06.2019;1
87309;46;09.11.2015;3
87310;29;01.11.2013;1
87311;33;08.11.2015;2
87312;79;05.11.2015;2
87313;36;01.01.2015;1
87314;99;01.07.2013;4
87315;87;01.11.2012;4
87316;76;06.10.2017;4
87317;112;06.04.2018;5
87318;24;01.09.2013;5
87319;122;27.11.2017;5
87320;61;27.05.2019;4
87321;103;01.01.2015;1
87322;66;14.08.2018;2
87323;53;18.01.2018;1
87324;65;11.03.2016;2
87325;99;12.11.2016;4
87326;40;01.07.2013;4
87327;109;12.02.2019;1
87328;46;13.02.2018;4
87329;56;01.03.2013;5
87330;46;02.11.2015;3
87331;13;01.05.2014;3
87332;42;31.10.2018;1
87333;107;11.03.2018;2
87334;53;01.03.2015;1
87335;61;01.07.2015;5
87336;77;02.10.2016;2
87337;126;01.07.2013;3
87338;84;11.03.2016;5
87339;106;01.03.2014;2
87340;86;03.11.2015;2
87341;99;16.07.2017;3
87342;71;12.11.2016;3
87343;96;01.05.2014;5
87344;7;26.11.2018;2
87345;106;01.11.2015;3
87346;0;22.08.2016;5
87347;43;20.12.2015;3
87348;72;01.11.2012;3
87349;55;10.03.2019;1
87350;91;01.11.2017;1
87351;17;11.03.2016;2
87352;59;22.12.2018;4
87353;31;01.09.2013;3
87354;29;23.12.2016;2
87355;56;01.09.2013;3
87356;68;01.05.2015;5
87357;12;13.02.2018;3
87358;70;02.05.2018;5
87359;116;19.07.2018;5
87360;113;01.05.2015;1
87361;0;01.07.2015;2
87362;10;19.07.2018;4
87363;52;01.01.2015;3
87364;120;01.09.2013;1
87365;122;12.07.2016;5
87366;11;21.04.2016;3
87367;88;15.03.2017;1
87368;113;09.11.2015;4
87369;72;28.05.2018;2
87370;75;03.11.2015;3
87371;119;01.09.2013;5
87372;66;01.03.2015;1
87373;58;01.07.2014;3
87374;114;05.06.2017;3
87375;82;22.06.2019;4
87376;114;23.12.2016;5
87377;52;01.11.2017;5
87378;18;16.07.2017;2
87379;60;13.02.2018;3
87380;50;08.11.2015;1
87381;53;01.09.2013;3
87382;41;01.07.2014;5
87383;48;09.09.2018;1
87384;114;12.02.2019;4
87385;111;22.06.2019;2
87386;0;18.01.2018;1
87387;77;01.11.2017;5
87388;91;20.12.2015;1
87389;47;23.06.2018;1
87390;91;01.01.2014;1
87391;30;05.06.2017;4
87392;74;01.01.2013;3
87393;34;27.05.2019;4
87394;71;05.11.2015;1
87395;104;16.07.2017;3
87396;1;25.04.2017;1
87397;112;01.11.2013;4
87398;44;23.12.2017;1
87399;71;03.11.2015;1
87400;43;12.07.2016;5
87401;14;01.01.2013;3
87402;56;11.03.2018;2
87403;75;21.04.2016;1
87404;6;05.11.2015;4
87405;15;04.11.2015;2
87406;64;28.05.2018;5
87407;23;01.11.2012;2
87408;25;22.06.2019;1
87409;112;05.04.2019;2
87410;68;12.02.2019;3
87411;124;01.07.2012;4
87412;57;22.12.2018;2
87413;92;01.11.2014;1
87414;20;23.12.2017;4
87415;94;14.08.2018;1
87416;18;26.11.2018;5
87417;2;28.05.2018;3
87418;72;13.02.2018;3
87419;39;11.03.2016;1
87420;67;01.06.2016;3
87421;22;01.07.2012;2
87422;11;15.03.2017;3
87423;19;01.01.2013;2
87424;9;10.03.2019;2
87425;69;20.12.2015;5
87426;89;05.10.2018;4
87427;73;01.05.2013;5
87428;98;06.11.2015;2
87429;89;05.11.2015;1
87430;78;01.05.2013;5
87431;83;27.05.2019;2
87432;11;02.10.2016;3
87433;106;06.10.2017;2
87434;121;26.08.2017;5
87435;34;20.12.2015;1
87436;60;18.01.2018;3
87437;96;22.12.2018;4
87438;52;09.09.2018;4
87439;0;01.09.2013;2
87440;63;22.12.2018;2
87441;15;01.01.2013;2
87442;93;09.11.2015;2
87443;99;01.05.2013;3
87444;43;12.02.2019;4
87445;41;13.02.2018;4
87446;36;16.07.2017;3
87447;101;06.04.2018;1
87448;97;12.07.2016;1
87449;123;11.03.2016;3
87450;3;10.03.2019;3
87451;12;25.04.2017;4
87452;111;09.09.2018;5
87453;129;01.09.2015;1
87454;47;14.08.2018;5
87455;111;25.04.2017;1
87456;94;01.01.2015;2
87457;91;01.11.2015;5
87458;66;17.01.2019;2
87459;73;06.04.2018;5
87460;125;02.11.2015;5
87461;19;01.07.2014;2
87462;22;02.11.2015;3
87463;90;26.08.2017;3
87464;109;06.04.2018;3
87465;81;17.01.2019;5
87466;108;06.11.2015;5
87467;54;25.04.2017;3
87468;112;01.07.2012;4
87469;28;01.11.2013;5
87470;79;25.04.2017;4
87471;48;01.09.2012;1
87472;80;01.11.2013;2
87473;20;01.11.2014;4
87474;6;28.05.2018;4
87475;2;01.07.2015;4
87476;16;01.01.2015;4
87477;95;01.11.2013;2
87478;41;19.07.2018;1
87479;107;31.10.2018;2
87480;52;15.03.2017;3
87481;82;01.11.2015;1
87482;80;23.12.2016;3
87483;80;01.11.2015;2
87484;126;01.01.2015;4
87485;64;01.09.2012;3
87486;5;28.05.2018;3
87487;35;15.03.2017;5
87488;1;07.11.2015;1
87489;91;20.12.2015;2
87490;82;01.03.2015;4
87491;121;02.11.2015;1
87492;70;16.07.2017;2
87493;63;01.07.2015;5
87494;111;05.10.2018;4
87495;7;07.11.2015;1
87496;127;01.05.2019;2
87497;124;01.01.2015;2
87498;20;22.12.2018;2
87499;35;01.09.2014;4
87500;46;01.11.2015;4
87501;62;11.03.2016;5
87502;29;16.07.2017;1
87503;75;13.02.2018;5
87504;104;23.06.2018;3
87505;82;01.09.2012;4
87506;58;03.11.2015;3
87507;82;25.04.2017;3
87508;118;04.11.2015;2
87509;123;01.05.2014;2
87510;30;15.03.2017;3
87511;67;08.11.2015;2
87512;40;21.04.2016;1
87513;40;28.05.2018;1
87514;59;04.11.2015;5
87515;59;23.12.2017;2
87516;65;01.11.2012;3
87517;45;26.11.2018;4
87518;55;06.10.2017;1
87519;73;01.05.2013;5
87520;111;27.05.2019;4
87521;55;19.07.2018;3
87522;15;01.01.2013;3
87523;96;21.04.2016;4
87524;96;02.11.2015;5
87525;15;09.09.2018;1
87526;12;15.03.2017;5
87527;111;23.12.2016;2
87528;40;02.02.2017;4
87529;111;01.11.2014;2
87530;127;12.07.2016;1
87531;56;06.04.2018;2
87532;92;22.06.2019;2
87533;10;11.03.2016;5
87534;14;01.11.2014;1
87535;3;12.02.2019;1
87536;5;16.07.2017;1
87537;103;27.05.2019;2
87538;63;22.08.2016;5
87539;118;09.11.2015;1
87540;83;11.03.2018;4
87541;109;01.05.2014;1
87542;49;05.06.2017;4
87543;79;01.09.2013;3
87544;82;20.12.2015;3
87545;85;15.03.2017;1
87546;17;06.11.2015;5
87547;25;17.01.2019;2
87548;29;01.09.2013;2
87549;44;11.03.2018;4
87550;119;11.03.2016;5
87551;129;06.04.2018;5
87552;44;01.01.2013;3
87553;67;10.03.2019;5
87554;44;01.05.2014;1
87555;104;01.03.2014;4
87556;50;05.04.2019;1
87557;124;12.11.2016;4
87558;56;01.06.2016;1
87559;14;11.03.2018;3
87560;98;01.09.2014;4
87561;88;02.02.2017;4
87562;45;01.07.2015;5
87563;85;01.09.2015;2
87564;1;01.05.2014;3
87565;67;23.12.2016;4
87566;90;12.11.2016;4
87567;22;30.01.2016;2
87568;119;26.11.2018;4
87569;15;21.04.2016;1
87570;47;01.11.2012;1
87571;78;01.03.2013;3
87572;77;01.07.2015;5
87573;59;19.07.2018;5
87574;76;22.06.2019;3
87575;43;01.09.2013;4
87576;103;11.03.2018;4
87577;33;05.06.2017;2
87578;79;14.08.2018;3
87579;79;06.11.2015;4
87580;21;12.07.2016;3
87581;17;31.10.2018;4
87582;73;03.11.2015;2
87583;124;01.11.2017;1
87584;102;02.10.2016;3
87585;66;01.07.2015;4
87586;117;02.05.2018;1
87587;114;05.10.2018;1
87588;92;23.06.2018;4
87589;27;11.03.2016;2
87590;74;01.05.2014;1
87591;128;06.10.2017;1
87592;4;01.06.2016;3
87593;119;12.11.2016;4
87594;29;02.02.2017;2
87595;72;01.11.2015;3
87596;109;01.07.2014;4
87597;102;01.01.2015;4
87598;89;05.04.2019;4
87599;46;02.11.2015;3
87600;105;01.11.2015;5
87601;102;03.11.2015;2
87602;8;21.04.2016;5
87603;21;01.11.2017;2
87604;91;11.03.2018;1
87605;27;07.11.2015;3
87606;116;01.11.2014;4
87607;100;11.03.2018;3
87608;55;06.10.2017;5
87609;65;23.12.2016;3
87610;128;12.07.2016;1
87611;126;01.09.2014;2
87612;89;05.06.2017;4
87613;48;22.06.2019;4
87614;46;09.09.2018;4
87615;10;06.11.2015;3
87616;107;22.12.2018;3
87617;60;01.03.2013;4
87618;52;25.04.2017;5
87619;78;05.10.2018;2
87620;15;02.05.2018;2
87621;17;01.11.2014;5
87622;92;02.10.2016;1
87623;84;31.10.2018;2
87624;75;01.03.2014;5
87625;36;01.05.2014;1
87626;27;01.07.2013;1
87627;81;03.11.2015;1
87628;57;05.10.2018;4
87629;111;12.11.2016;1
87630;65;03.11.2015;3
87631;93;12.11.2016;2
87632;18;22.08.2016;3
87633;55;01.07.2012;2
87634;67;06.04.2018;4
87635;6;05.11.2015;3
87636;93;22.06.2019;3
87637;13;27.05.2019;2
87638;66;01.01.2013;3
87639;57;05.06.2017;4
87640;6;06.11.2015;1
87641;122;07.11.2015;1
87642;51;01.03.2015;3
87643;126;19.07.2018;4
87644;32;10.03.2019;3
87645;27;01.07.2014;1
87646;71;12.02.2019;3
87647;5;02.05.2018;1
87648;60;02.11.2015;5
87649;77;01.05.2013;5
87650;72;01.07.2013;1
87651;117;01.07.2013;1
87652;32;01.03.2014;1
87653;22;01.11.2014;4
87654;98;01.05.2013;2
87655;52;02.10.2016;4
87656;114;01.03.2013;2
87657;9;06.04.2018;3
87658;54;01.11.2017;1
87659;10;01.01.2013;3
87660;76;05.06.2017;1
87661;41;22.06.2019;2
87662;97;01.07.2013;3
87663;107;15.03.2017;1
87664;79;22.12.2018;5
87665;85;23.06.2018;5
87666;108;05.10.2018;2
87667;75;04.11.2015;2
87668;27;01.01.2014;4
87669;63;05.10.2018;2
87670;97;01.05.2014;2
87671;45;01.09.2014;2
87672;116;01.01.2014;4
87673;51;01.01.2015;3
87674;118;05.11.2015;4
87675;18;02.02.2017;4
87676;45;01.03.2013;1
87677;123;06.04.2018;1
87678;76;01.07.2014;3
87679;39;01.03.2013;2
87680;90;06.11.2015;1
87681;84;27.05.2019;5
87682;3;01.09.2014;2
87683;96;04.11.2015;5
87684;95;01.01.2014;5
87685;40;26.08.2017;2
87686;62;01.03.2014;2
87687;82;15.03.2017;3
87688;116;30.01.2016;1
87689;50;27.05.2019;1
87690;3;03.11.2015;1
87691;17;25.04.2017;1
87692;10;27.05.2019;4
87693;46;21.04.2016;3
87694;39;01.03.2013;4
87695;111;20.12.2015;3
87696;82;16.07.2017;2
87697;23;30.01.2016;2
87698;108;01.01.2014;4
87699;60;12.11.2016;3
87700;38;28.05.2018;5
87701;110;01.09.2012;1
87702;64;01.11.2012;4
87703;85;14.08.2018;5
87704;77;02.10.2016;1
87705;66;13.02.2018;5
87706;86;15.03.2017;2
87707;85;01.07.2012;4
87708;88;02.10.2016;5
87709;66;01.07.2014;2
87710;65;26.11.2018;1
87711;117;06.11.2015;4
87712;33;05.10.2018;3
87713;111;05.06.2017;4
87714;119;28.05.2018;5
87715;4;01.09.2013;2
87716;70;04.11.2015;4
87717;115;01.11.2015;1
87718;107;12.11.2016;4
87719;47;02.10.2016;5
87720;54;02.10.2016;3
87721;23;20.12.2015;5
87722;65;07.11.2015;5
87723;94;09.11.2015;4
87724;37;23.06.2018;1
87725;23;01.05.2015;1
87726;105;01.11.2015;2
87727;128;14.08.2018;3
87728;33;11.03.2016;2
87729;127;01.03.2013;5
87730;37;01.01.2013;4
87731;102;31.10.2018;2
87732;119;22.08.2016;1
87733;88;01.03.2014;5
87734;87;25.04.2017;3
87735;35;01.03.2015;4
87736;34;13.02.2018;4
87737;52;05.06.2017;1
87738;21;23.12.2017;3
87739;101;01.05.2014;1
87740;35;01.05.2015;2
87741;105;27.11.2017;1
87742;95;05.04.2019;1
87743;72;16.07.2017;1
87744;43;27.11.2017;4
87745;85;20.12.2015;2
87746;78;19.07.2018;1
87747;20;01.05.2015;1
87748;80;27.05.2019;3
87749;19;02.10.2016;3
87750;76;01.03.2014;5
87751;33;02.02.2017;2
87752;37;01.09.2015;4
87753;107;13.02.2018;1
87754;35;05.06.2017;3
87755;88;12.07.2016;3
87756;110;18.01.2018;5
87757;66;14.08.2018;1
87758;35;01.07.2012;4
87759;66;05.06.2017;3
87760;86;01.09.2014;4
87761;15;31.10.2018;2
87762;127;14.08.2018;5
87763;70;07.11.2015;1
87764;32;01.05.2015;1
87765;119;05.04.2019;5
87766;60;20.12.2015;5
87767;15;01.09.2012;1
87768;83;27.05.2019;2
87769;91;26.08.2017;3
87770;122;05.06.2017;5
87771;4;01.07.2015;1
87772;113;12.02.2019;1
87773;107;01.01.2014;2
87774;100;01.05.2019;2
87775;60;30.01.2016;3
87776;7;12.02.2019;5
87777;119;01.11.2014;5
87778;6;01.11.2017;1
87779;63;01.05.2015;3
87780;0;01.11.2014;5
87781;76;01.09.2013;3
87782;108;06.10.2017;3
87783;109;01.01.2013;4
87784;105;23.12.2017;5
87785;15;01.06.2016;3
87786;68;01.11.2015;5
87787;11;01.09.2013;1
87788;111;01.11.2015;5
87789;122;22.08.2016;2
87790;37;07.11.2015;5
87791;11;22.12.2018;2
87792;33;01.01.2014;4
87793;113;05.06.2017;5
87794;20;01.11.2015;1
87795;119;01.07.2012;5
87796;54;23.12.2017;2
87797;33;01.07.2014;4
87798;19;05.04.2019;3
87799;37;01.05.2015;3
87800;90;01.05.2013;1
87801;32;01.11.2013;5
87802;11;04.11.2015;3
87803;78;01.06.2016;3
87804;6;11.03.2016;1
87805;63;09.11.2015;5
87806;112;01.07.2014;2
87807;82;14.08.2018;5
87808;21;12.11.2016;3
87809;32;01.03.2014;1
87810;0;19.07.2018;4
87811;28;23.12.2016;4
87812;97;07.11.2015;4
87813;71;26.08.2017;1
87814;90;28.05.2018;4
87815;52;04.11.2015;3
87816;70;10.03.2019;5
87817;30;09.11.2015;1
87818;43;01.07.2014;5
87819;74;01.09.2013;3
87820;109;06.04.2018;5
87821;51;01.11.2013;2
87822;60;06.10.2017;3
87823;1;01.09.2014;4
87824;15;09.11.2015;3
87825;97;01.07.2014;5
87826;28;01.11.2013;2
87827;126;09.11.2015;4
87828;99;01.03.2013;3
87829;116;02.05.2018;1
87830;39;10.03.2019;4
87831;54;01.09.2012;3
87832;97;05.11.2015;5
87833;13;02.10.2016;3
87834;50;19.07.2018;4
87835;96;01.11.2015;4
87836;10;26.11.2018;3
87837;17;20.12.2015;2
87838;59;06.04.2018;3
87839;53;01.07.2015;5
87840;38;03.11.2015;3
87841;80;11.03.2016;3
87842;13;11.03.2018;5
87843;19;01.09.2014;2
87844;69;08.11.2015;2
87845;116;09.09.2018;5
87846;90;01.03.2014;2
87847;97;12.02.2019;5
87848;106;01.09.2014;5
87849;92;05.11.2015;1
87850;116;01.05.2015;4
87851;47;17.01.2019;1
87852;61;30.01.2016;2
87853;45;05.06.2017;4
87854;117;26.11.2018;4
87855;13;01.01.2014;5
87856;117;06.11.2015;2
87857;123;01.05.2014;2
87858;2;19.07.2018;3
87859;95;01.09.2012;2
87860;38;27.05.2019;1
87861;9;01.01.2014;4
87862;81;01.05.2014;5
87863;111;01.07.2015;2
87864;8;04.11.2015;4
87865;2;25.04.2017;2
87866;44;28.05.2018;5
87867;55;08.11.2015;1
87868;59;03.11.2015;2
87869;65;12.02.2019;2
87870;3;07.11.2015;5
87871;51;12.11.2016;5
87872;10;19.07.2018;1
87873;58;22.12.2018;4
87874;99;01.05.2013;5
87875;80;13.02.2018;4
87876;102;01.07.2012;1
87877;68;16.07.2017;5
87878;52;05.11.2015;3
87879;126;20.12.2015;2
87880;72;26.11.2018;2
87881;83;01.05.2014;1
87882;33;23.06.2018;3
87883;49;28.05.2018;4
87884;95;01.07.2014;2
87885;128;02.02.2017;3
87886;15;20.12.2015;5
87887;92;10.03.2019;2
87888;63;02.10.2016;1
87889;116;08.11.2015;4
87890;0;12.07.2016;3
87891;65;25.04.2017;2
87892;34;01.07.2015;3
87893;44;01.09.2014;1
87894;44;23.12.2017;4
87895;128;12.02.2019;1
87896;83;01.05.2014;2
87897;102;20.12.2015;1
87898;60;13.02.2018;1
87899;74;12.07.2016;1
87900;86;01.11.2017;3
87901;74;31.10.2018;5
87902;39;14.08.2018;2
87903;2;11.03.2016;5
87904;64;01.09.2015;2
87905;122;23.06.2018;4
87906;50;01.01.2015;5
87907;104;01.09.2012;4
87908;7;12.07.2016;4
87909;24;01.05.2019;3
87910;105;17.01.2019;1
87911;19;10.03.2019;4
87912;114;02.05.2018;1
87913;65;11.03.2016;2
87914;67;28.05.2018;1
87915;40;27.11.2017;2
87916;86;02.02.2017;5
87917;126;08.11.2015;1
87918;71;01.05.2015;3
87919;96;09.11.2015;5
87920;108;01.05.2014;4
87921;94;01.11.2017;4
87922;47;18.01.2018;4
87923;9;11.03.2018;3
87924;55;01.05.2013;4
87925;97;26.11.2018;2
